,Level_id,Agg_Level_1,Agg_Level_2,weight,scale
304,Level10,FOODS_1_153,X,0.00016286068415118692,38.20823927765237
305,Level10,FOODS_1_154,X,0.00038298037418677786,175.00225733634312
306,Level10,FOODS_1_155,X,8.80992458368818e-05,59.547846889952154
307,Level10,FOODS_1_156,X,0.00011643826466293415,15.421282798833818
308,Level10,FOODS_1_157,X,0.0003366986101652923,20.202474690663667
309,Level10,FOODS_1_158,X,9.158505523067761e-05,10.30391506303915
310,Level10,FOODS_1_159,X,0.00033355220852826067,23.135135135135137
311,Level10,FOODS_1_160,X,8.356157816987039e-05,9.731428571428571
312,Level10,FOODS_1_161,X,0.00042638787432215116,269.16139954853276
313,Level10,FOODS_1_162,X,0.0004848455094016147,405.0874097834803
314,Level10,FOODS_1_163,X,0.00010967457134795488,209.2887323943662
315,Level10,FOODS_1_164,X,0.00024040159679791342,12.31328171530673
316,Level10,FOODS_1_166,X,1.2108601052132856e-06,74.9706546275395
317,Level10,FOODS_1_167,X,0.00018427089237518546,17.98476297968397
318,Level10,FOODS_1_168,X,0.00011849305756875062,30.14390519187359
319,Level10,FOODS_1_169,X,0.00015365692426055056,31.68235294117647
320,Level10,FOODS_1_170,X,0.002121185343858141,161.31190476190477
321,Level10,FOODS_1_171,X,0.00022216530975879216,14.46547619047619
322,Level10,FOODS_1_172,X,0.0004692082907701481,54.13374717832957
323,Level10,FOODS_1_173,X,0.0009784728122935642,317.9836343115124
324,Level10,FOODS_1_174,X,0.0002437865011829415,23.974040632054177
325,Level10,FOODS_1_175,X,0.00016583891077360545,24.520408163265305
326,Level10,FOODS_1_176,X,0.00011279345343714058,32.21864406779661
327,Level10,FOODS_1_177,X,0.0004585551680263021,19.40632054176072
328,Level10,FOODS_1_178,X,0.0004760514850011263,21.204288939051917
329,Level10,FOODS_1_179,X,5.0354657102657544e-05,21.126027397260273
330,Level10,FOODS_1_180,X,0.0013169754817065227,77.25733634311513
331,Level10,FOODS_1_181,X,0.00020802943534868853,64.58509861212563
332,Level10,FOODS_1_182,X,0.00014853828836123987,67.78647980214345
333,Level10,FOODS_1_183,X,0.0004018404376437363,78.17889390519187
334,Level10,FOODS_1_184,X,0.00031097089065704837,446.93232044198896
335,Level10,FOODS_1_185,X,0.000131506745972255,36.24266365688488
336,Level10,FOODS_1_186,X,0.00019565175427317498,9.570489408327246
337,Level10,FOODS_1_187,X,0.000519734180614957,60.003961516694964
338,Level10,FOODS_1_188,X,0.0002706272335151694,25.453846153846154
339,Level10,FOODS_1_189,X,8.904102591871435e-05,13.224
340,Level10,FOODS_1_190,X,0.00014158501593887872,107.4774951076321
341,Level10,FOODS_1_191,X,0.00035142768371784874,13.030357142857143
342,Level10,FOODS_1_192,X,0.00017602725893161225,45.5558690744921
343,Level10,FOODS_1_193,X,0.0005225044817647633,23.3375
344,Level10,FOODS_1_194,X,0.0005795616776316317,57.17776523702032
345,Level10,FOODS_1_195,X,0.00017397246602579577,24.464446952595935
346,Level10,FOODS_1_196,X,0.0002947649347034362,84.30812641083521
347,Level10,FOODS_1_197,X,0.00013884529206445676,11.03273137697517
348,Level10,FOODS_1_198,X,7.277391541433383e-07,18.401241534988714
349,Level10,FOODS_1_199,X,0.0004889489797581708,24.14107142857143
350,Level10,FOODS_1_200,X,0.0003706699631171094,367.3137254901961
351,Level10,FOODS_1_201,X,1.2108601052132856e-06,71.00338600451467
352,Level10,FOODS_1_202,X,0.00010658626653415332,71.38514173998045
353,Level10,FOODS_1_203,X,0.00011643826466293415,44.67720090293454
354,Level10,FOODS_1_204,X,0.0003492719858032645,280.0456674473068
355,Level10,FOODS_1_205,X,0.0004310661974559296,22.48652585579024
356,Level10,FOODS_1_206,X,0.00014409235252038098,298.66309255079005
357,Level10,FOODS_1_207,X,0.00021115443289295113,30.424379232505643
358,Level10,FOODS_1_208,X,0.00018458889603918088,75.0043795620438
359,Level10,FOODS_1_209,X,0.0001808217757118507,30.881489841986458
360,Level10,FOODS_1_210,X,0.0003446058935796396,172.89695780176643
361,Level10,FOODS_1_211,X,0.00016589394986929695,7.257738095238095
362,Level10,FOODS_1_212,X,0.00014811020650586145,4.698030634573304
363,Level10,FOODS_1_213,X,8.561637107568688e-05,23.48589164785553
364,Level10,FOODS_1_214,X,0.0001795436456007922,23.055002925687536
365,Level10,FOODS_1_215,X,0.00019072881293632303,129.36249073387694
366,Level10,FOODS_1_216,X,0.0003568001110028482,40.17889390519187
367,Level10,FOODS_1_217,X,0.0011560411659045388,202.5553047404063
368,Level10,FOODS_1_218,X,0.0008309924976606166,1384.7370203160272
369,Level10,FOODS_1_219,X,1.2108601052132856e-06,115.15914221218962
370,Level10,FOODS_2_001,X,0.00023449100946615266,14.482505643340858
371,Level10,FOODS_2_002,X,0.0003928507186807892,115.98158914728683
372,Level10,FOODS_2_003,X,0.00011666453650077701,33.29063205417607
373,Level10,FOODS_2_004,X,0.0003969358426721148,35.07032181168057
374,Level10,FOODS_2_005,X,0.00014095512406596473,17.233069977426638
375,Level10,FOODS_2_006,X,3.048554355802136e-06,3.7887640449438202
376,Level10,FOODS_2_007,X,8.119489705513533e-05,15.486896551724138
377,Level10,FOODS_2_008,X,0.00021404092768921714,28.589540412044375
378,Level10,FOODS_2_009,X,2.229694921013959e-05,53.089729119638825
379,Level10,FOODS_2_010,X,0.00014982864938245202,18.496613995485326
380,Level10,FOODS_2_011,X,0.00017811262911281283,16.493792325056432
381,Level10,FOODS_2_012,X,0.00019760869989776214,13.835778781038375
382,Level10,FOODS_2_013,X,0.0007468805285338312,194.48871331828443
383,Level10,FOODS_2_014,X,0.00035615798821978054,47.38318284424379
384,Level10,FOODS_2_015,X,0.00013784235743185584,16.32274247491639
385,Level10,FOODS_2_016,X,0.0005114049308003082,317.897355163728
386,Level10,FOODS_2_017,X,9.312614991003996e-05,11.394540942928039
387,Level10,FOODS_2_018,X,0.000943357869242379,44.097629796839726
388,Level10,FOODS_2_019,X,0.001210248559705602,340.5682844243792
389,Level10,FOODS_2_020,X,0.00017964149288202154,34.18115124153499
390,Level10,FOODS_2_021,X,2.8253402454976666e-06,771.5366817155756
391,Level10,FOODS_2_022,X,0.0007555400129226292,33.910270880361175
392,Level10,FOODS_2_023,X,1.2230910153669551e-06,37.29173693086003
393,Level10,FOODS_2_024,X,0.0003159519288171303,33.057562076749434
394,Level10,FOODS_2_025,X,0.00017887094554234036,13.211625282167043
